date,F_Momentum,long_ret,short_ret,n_long,n_short,n_universe
2005-06-30,-0.004926717476250772,0.06686299776898262,0.0717897152452334,110,110,550
2005-07-31,0.022925027030097585,0.009985126315125527,-0.01293990071497206,110,110,553
2005-08-31,0.013779262653390328,0.005261281713293799,-0.00851798094009653,110,110,554
2005-09-30,-0.017964696193287548,-0.03243701999900249,-0.014472323805714943,111,111,556
2005-10-31,-0.00575366569524801,0.053235450003599125,0.058989115698847135,111,111,556
2005-11-30,-0.015134415058193228,-0.007736055259570166,0.007398359798623062,111,111,559
2005-12-31,0.067245269457164,0.1152742617657264,0.048028992308562404,112,112,560
2006-01-31,-0.03518275121557077,-0.02621808845836913,0.008964662757201638,111,111,559
2006-02-28,0.03404684436890722,0.05555161423962929,0.021504769870722067,112,112,562
2006-03-31,0.018724284987478156,0.020158707546235617,0.0014344225587574631,112,112,564
2006-04-30,-0.04150184725522827,-0.06812297660521459,-0.026621129349986318,112,112,564
2006-05-31,-0.0080638671953108,-0.01359100323831812,-0.00552713604300732,112,112,563
2006-06-30,-0.018631461633569855,-0.045699916696220595,-0.02706845506265074,112,112,564
2006-07-31,-0.05686986972837675,-0.007849233819877115,0.04902063590849964,113,113,565
2006-08-31,-0.016865618063483176,0.0133075878652035,0.030173205928686674,113,113,568
2006-09-30,-0.013378011578155803,0.045235709646015046,0.05861372122417085,114,114,571
2006-10-31,-0.02281536770339912,0.032320398913826064,0.05513576661722518,115,115,576
2006-11-30,0.017905355363223168,0.005598569325395676,-0.012306786037827493,115,115,578
2006-12-31,0.007463931304196696,0.044837456905501824,0.03737352560130513,116,116,580
2007-01-31,-0.016740814333588355,-0.006319252171885183,0.01042156216170317,116,116,582
2007-02-28,-0.0019385039562657223,0.004400511810846586,0.0063390157671123085,116,116,584
2007-03-31,-0.01943969276127181,0.030506576411618594,0.049946269172890405,116,116,584
2007-04-30,0.006852585657909919,0.03605005767943557,0.029197472021525648,117,117,585
2007-05-31,-0.011002990318143877,-0.029930635904162502,-0.018927645586018626,117,117,585
2007-06-30,0.010813852662957396,-0.03180585228812101,-0.042619704951078405,117,117,586
2007-07-31,-0.010975500979939554,0.014097921379521044,0.025073422359460598,117,117,586
2007-08-31,0.045835961425989835,0.05600774214067058,0.01017178071468074,117,117,586
2007-09-30,0.02596222846867712,0.03441609327948665,0.008453864810809533,117,117,586
2007-10-31,0.044800330876450134,-0.03580935802543929,-0.08060968890188942,117,117,587
2007-11-30,0.057202757524118165,0.024351740208439956,-0.03285101731567821,117,117,588
2007-12-31,-0.08389090754673705,-0.08984163506241219,-0.005950727515675138,117,117,589
2008-01-31,0.03471363234421546,0.001600739417724233,-0.03311289292649123,117,117,588
2008-02-29,0.019608646525797517,-0.008973278459415738,-0.028581924985213253,117,117,589
2008-03-31,-0.0006758223625726867,0.06898732908893535,0.06966315145150803,117,117,588
2008-04-30,-0.0024071053993092104,0.03781193398183204,0.04021903938114125,118,118,591
2008-05-31,0.11554669083370388,-0.03082024074008625,-0.14636693157379013,118,118,592
2008-06-30,-0.060693375100794374,-0.043589609502599394,0.01710376559819498,118,118,590
2008-07-31,-0.07512713338794784,-0.016127451884857088,0.05899968150309075,118,118,593
2008-08-31,0.0026952760751804417,-0.11267813854229791,-0.11537341461747835,119,119,597
2008-09-30,0.07520075105328902,-0.16482468732833702,-0.24002543838162604,119,119,598
2008-10-31,0.03143335107518036,-0.09472879248467395,-0.1261621435598543,117,117,589
2008-11-30,-0.09848657840342627,0.014779711322336521,0.11326628972576279,115,115,577
2008-12-31,0.005568249291360211,-0.0828931760733694,-0.08846142536472962,116,116,583
2009-01-31,0.04760726523844992,-0.09201200775235373,-0.13961927299080365,115,115,578
2009-02-28,-0.07236836510002856,0.05246837290862711,0.12483673800865566,112,112,564
2009-03-31,-0.31296757950503223,0.04925364505646434,0.3622212245614966,113,113,565
2009-04-30,-0.10540360747076863,0.008207247395430934,0.11361085486619957,116,116,584
2009-05-31,-0.024695237500954866,-0.009781766625387817,0.01491347087556705,118,118,592
2009-06-30,-0.006852983245554528,0.09236333121331958,0.0992163144588741,118,118,592
2009-07-31,-0.02409267568362531,0.04826491205846704,0.07235758774209235,119,119,598
2009-08-31,-0.0032450446134113103,0.06727886505651326,0.07052390966992457,119,119,599
2009-09-30,-0.03865882097945744,-0.05975070353483047,-0.021091882555373025,120,120,603
2009-10-31,0.02079867411200468,0.06151570984756708,0.0407170357355624,120,120,600
2009-11-30,0.01126487793747151,0.06490069970736395,0.05363582176989244,120,120,602
2009-12-31,-0.0338590976595588,-0.054057295920142474,-0.02019819826058367,120,120,603
2010-01-31,0.04068634391340988,0.07266002043362138,0.0319736765202115,121,121,606
2010-02-28,0.02400165280320586,0.09563136303070754,0.07162971022750168,121,121,606
2010-03-31,0.009235607555390768,0.04063050229302999,0.03139489473763922,121,121,608
2010-04-30,0.004393155596913265,-0.0668393211479735,-0.07123247674488677,121,121,608
2010-05-31,-0.03111263605726742,-0.08224356217684924,-0.05113092611958182,121,121,607
2010-06-30,-0.005869566310997304,0.06876712594297973,0.07463669225397704,121,121,607
2010-07-31,0.01626072085171757,-0.041569191087795936,-0.057829911939513506,121,121,608
2010-08-31,-0.016707097419375566,0.10451246214960566,0.12121955956898123,121,121,608
2010-09-30,0.026334461477687702,0.046529867090094726,0.020195405612407024,122,122,611
2010-10-31,0.030655408948807958,0.037703031230391246,0.007047622281583288,122,122,611
2010-11-30,-0.06021672500926303,0.04074999066348472,0.10096671567274774,122,122,612
2010-12-31,-0.006956812722318864,0.021291424629299182,0.028248237351618046,123,123,615
2011-01-31,0.021859861696424752,0.06046829891171319,0.038608437215288435,123,123,615
2011-02-28,0.005896303530898707,0.02109734931580541,0.015201045784906704,123,123,616
2011-03-31,-0.018429398073333672,0.02199907322009926,0.04042847129343293,123,123,617
2011-04-30,-0.024082416085446774,-0.022407073200022224,0.0016753428854245505,123,123,617
2011-05-31,0.024961525098723354,-0.003199644667120027,-0.02816116976584338,123,123,619
2011-06-30,0.003115114294615494,-0.03145661666561164,-0.034571730960227136,123,123,619
2011-07-31,0.02382913223540812,-0.05857007367353403,-0.08239920590894215,124,124,622
2011-08-31,0.029130985689644895,-0.083746057771144,-0.11287704346078889,124,124,620
2011-09-30,-0.09732612362525658,0.0986127683213664,0.19593889194662298,123,123,617
2011-10-31,0.021031400569432132,-0.003581628564772155,-0.024613029134204288,124,124,622
2011-11-30,-0.002629924651168282,-0.009499917434838037,-0.006869992783669755,124,124,622
2011-12-31,-0.08271109069269603,0.03319589813588127,0.1159069888285773,125,125,625
2012-01-31,-0.0034382178587374287,0.049103774948192506,0.052541992806929935,125,125,625
2012-02-29,0.0320836987061919,0.03729707718862871,0.005213378482436813,125,125,626
2012-03-31,0.008628273218410929,0.0020738619964592773,-0.006554411221951651,125,125,626
2012-04-30,0.012680958157381211,-0.07342730813538242,-0.08610826629276364,125,125,629
2012-05-31,-0.00972730820584923,0.025197702405157424,0.034925010611006654,125,125,628
2012-06-30,-0.0032833407823750216,-0.013896451864828135,-0.010613111082453114,125,125,628
2012-07-31,-0.023263462118231937,0.028870889828204675,0.05213435194643661,125,125,626
2012-08-31,-0.009055572084483269,0.01914415092540642,0.02819972300988969,125,125,626
2012-09-30,-0.004508002846524285,-0.011790332210677134,-0.007282329364152849,125,125,628
2012-10-31,-0.009069785665530385,0.02191264449700999,0.030982430162540375,125,125,629
2012-11-30,-0.006957268987679208,0.02154974866836604,0.02850701765604525,125,125,629
2012-12-31,-0.0028724216589525037,0.06383017703345752,0.06670259869241002,126,126,630
2013-01-31,0.008217932622147605,0.010950603715882566,0.002732671093734962,126,126,633
2013-02-28,0.010039448438762845,0.05351848338105633,0.043479034942293486,126,126,632
2013-03-31,-0.030803609972720115,-0.005048103373942929,0.025755506598777185,127,127,635
2013-04-30,0.021966024669093344,0.04324310338850179,0.021277078719408447,127,127,635
2013-05-31,0.0010950806108736728,-0.01291196399266993,-0.014007044603543602,127,127,637
2013-06-30,0.018975953186054585,0.07465654889549402,0.05568059570943943,127,127,637
2013-07-31,0.0003936715100355745,-0.021989946359402095,-0.02238361786943767,127,127,639
2013-08-31,0.02877717267479109,0.0570241754094164,0.02824700273462531,127,127,639
2013-09-30,0.00037876960917342106,0.044400051991719036,0.044021282382545615,127,127,639
2013-10-31,0.031020916862519378,0.03301009043918344,0.001989173576664061,128,128,641
2013-11-30,0.007988670013658748,0.031195734688255955,0.023207064674597207,128,128,643
2013-12-31,0.013271872990798938,0.008822787942796773,-0.004449085048002165,128,128,642
2014-01-31,0.020083573520168443,0.06935183564411473,0.04926826212394629,128,128,643
2014-02-28,-0.03656687394145082,-0.025298818552672967,0.01126805538877785,128,128,644
2014-03-31,-0.04410833718102223,-0.03152391435767532,0.012584422823346908,129,129,645
2014-04-30,0.01212177123695908,0.029391389454993783,0.017269618218034702,129,129,645
2014-05-31,0.0011372892057856243,0.03565483749641126,0.03451754829062564,129,129,645
2014-06-30,-0.027669716231394394,-0.033164245985399084,-0.005494529754004692,129,129,646
2014-07-31,0.005219045687101596,0.052040004545044614,0.04682095885794302,129,129,649
2014-08-31,0.006148281901262594,-0.03046406825554764,-0.03661235015681023,129,129,649
2014-09-30,-0.01412054360298286,0.01970227376097927,0.03382281736396213,129,129,649
2014-10-31,0.03929580097160448,0.042660523642989084,0.003364722671384599,129,129,649
2014-11-30,0.01531307949793774,0.004012158117199974,-0.011300921380737766,130,130,651
2014-12-31,0.03989544989004578,-0.005941108752709214,-0.045836558642754995,130,130,653
2015-01-31,-0.05079979928368615,0.031192802097089134,0.08199260138077528,130,130,653
2015-02-28,0.0407215417142584,0.014477177434175688,-0.026244364280082717,130,130,653
2015-03-31,-0.08750879597742428,-0.03385977220286285,0.053649023774561426,130,130,650
2015-04-30,0.061937253571741305,0.037457270222038076,-0.024479983349703225,130,130,651
2015-05-31,0.03128836215070526,-0.006639111379933717,-0.03792747353063898,130,130,653
2015-06-30,0.045034981215460845,0.011227359240395762,-0.03380762197506508,130,130,651
2015-07-31,0.013029177297782649,-0.051444991206605076,-0.06447416850438772,130,130,650
2015-08-31,0.05316753541132213,-0.022346361520415137,-0.07551389693173727,130,130,653
2015-09-30,-0.037629395635798354,0.04747063201315259,0.08510002764895094,129,129,649
2015-10-31,0.013471905663689832,0.0012417319688761645,-0.012230173694813667,130,130,650
2015-11-30,0.04620438174606707,-0.014314546583161206,-0.060518928329228276,130,130,651
2015-12-31,0.0114970644746238,-0.05632647921178689,-0.06782354368641069,129,129,648
2016-01-31,-0.0448282497879229,-0.012937163269473126,0.031891086518449775,128,128,643
2016-02-29,-0.04888505193409079,0.061784009819128086,0.11066906175321888,129,129,646
2016-03-31,-0.0707034909768013,-0.015378544831381982,0.05532494614541932,129,129,646
2016-04-30,0.010876548965308333,0.018337796060429155,0.007461247095120822,129,129,649
2016-05-31,0.04805227191593367,0.02414181986897046,-0.023910452046963213,129,129,646
2016-06-30,-0.04057947839567817,0.0371551447170784,0.07773462311275657,128,128,644
2016-07-31,-0.03529736111408119,-0.02021255811315608,0.015084803000925108,129,129,645
2016-08-31,0.013264495965103573,0.008337631477164612,-0.004926864487938961,129,129,647
2016-09-30,-0.0322151567732666,-0.04966589241753312,-0.017450735644266524,129,129,647
2016-10-31,0.028831613723265218,0.08152173489909188,0.052690121175826665,129,129,647
2016-11-30,-0.008399659453248751,0.005211921001547351,0.013611580454796103,129,129,648
2016-12-31,-0.012304914935158087,0.020342141008883565,0.03264705594404165,130,130,650
2017-01-31,-0.0004174688122305162,0.030461325922866763,0.03087879473509728,129,129,649
2017-02-28,-0.0007850525344508651,-0.010234772328167845,-0.00944971979371698,130,130,650
2017-03-31,0.00855632463125868,0.009151896285152974,0.0005955716538942942,129,129,648
2017-04-30,0.05383691417164947,0.028203424789569647,-0.02563348938207982,129,129,648
2017-05-31,-0.012624769189135606,0.0001124208200471708,0.012737190009182777,129,129,646
2017-06-30,0.012052707892308301,0.023595781050320747,0.011543073158012446,129,129,645
2017-07-31,0.07421293403146347,0.026857341043142007,-0.047355592988321454,129,129,647
2017-08-31,-0.034082363188461494,0.02031571527576556,0.054398078464227055,129,129,646
2017-09-30,0.07649264670319614,0.042838415901831024,-0.03365423080136512,129,129,646
2017-10-31,-0.025948860398075042,0.0328103277219197,0.05875918811999474,129,129,647
2017-11-30,-0.019381609154065494,0.006380180746022567,0.02576178990008806,130,130,652
2017-12-31,0.035449496496593874,0.0652808643975066,0.02983136790091273,131,131,655
2018-01-31,0.0276495899538057,-0.02050344534816202,-0.04815303530196772,131,131,655
2018-02-28,-0.0025084141308761845,0.0029679296472394775,0.005476343778115662,131,131,657
2018-03-31,0.00740140885629728,0.013220062176699496,0.005818653320402216,131,131,657
2018-04-30,0.05473876880490754,0.05563189832200259,0.0008931295170950548,131,131,656
2018-05-31,-0.008267734043491088,0.014917263349056843,0.02318499739254793,132,132,660
2018-06-30,-0.03703492921426979,0.014901286417258481,0.05193621563152827,132,132,661
2018-07-31,0.06016418813231397,0.05674622865326688,-0.0034179594790470906,131,131,659
2018-08-31,0.0155610062603005,0.007500939274910445,-0.008060066985390055,131,131,659
2018-09-30,-0.022248682483446774,-0.10285262002346128,-0.0806039375400145,131,131,658
2018-10-31,-0.018312948764585255,0.002127508110838623,0.02044045687542388,130,130,654
2018-11-30,0.027228483750793356,-0.09703630951293689,-0.12426479326373024,130,130,653
2018-12-31,-0.0960116668712149,0.06870191041765414,0.16471357728886904,129,129,649
2019-01-31,0.011873854214179407,0.04763548012070813,0.035761625906528725,130,130,651
2019-02-28,0.0266590539380116,0.022016646618798867,-0.0046424073192127355,130,130,651
2019-03-31,-0.0076104644861998035,0.023574455924420357,0.03118492041062016,129,129,648
2019-04-30,0.08268106008066324,-0.05015346883446643,-0.13283452891512967,129,129,646
2019-05-31,-0.021982855821800984,0.070011288443228,0.09199414426502898,129,129,647
2019-06-30,0.006575058860790878,0.0154014784312452,0.008826419570454323,129,129,648
2019-07-31,0.12025620414033925,0.0070498241073302815,-0.11320638003300897,129,129,645
2019-08-31,-0.08078664173850952,-0.016829260749411566,0.06395738098909795,128,128,641
2019-09-30,0.005539123035042187,0.0075818373483487545,0.0020427143133065675,128,128,640
2019-10-31,-0.027430329846304096,0.02376463059752328,0.051194960443827375,128,128,640
2019-11-30,-0.038271939417636215,0.019548911094598602,0.05782085051223482,128,128,643
2019-12-31,0.04276462043727081,0.001416472067555232,-0.04134814836971558,128,128,643
2020-01-31,0.039156097187317926,-0.07107541225056811,-0.11023150943788604,128,128,640
2020-02-29,0.14871376749429285,-0.16925215467094915,-0.317965922165242,127,127,638
2020-03-31,-0.12367918106605577,0.12611886847594092,0.2497980495419967,125,125,627
2020-04-30,0.05901629119632319,0.08066453833374371,0.021648247137420515,128,128,640
2020-05-31,-0.024319799732737273,0.0308940627976456,0.05521386253038287,127,127,639
2020-06-30,0.0851836600754945,0.08167610338439278,-0.003507556691101716,128,128,642
2020-07-31,-0.017249842144036104,0.04972700350301297,0.06697684564704907,128,128,642
2020-08-31,0.040633619184679934,-0.019032530899595754,-0.05966615008427569,128,128,644
2020-09-30,-0.014465647525984468,-0.007502258718465936,0.006963388807518531,128,128,643
2020-10-31,-0.12594854028085414,0.13733920262076246,0.2632877429016166,128,128,641
2020-11-30,-0.01133010393673111,0.04636499064137198,0.05769509457810309,129,129,645
2020-12-31,0.03417096948857985,0.044544914172545635,0.010373944683965786,129,129,646
2021-01-31,0.10310035728055118,0.11682969549513937,0.013729338214588192,128,128,644
2021-02-28,-0.04846395355554661,0.02941990295149235,0.07788385650703897,129,129,645
2021-03-31,-0.01287241628549736,0.0324584302361591,0.04533084652165646,129,129,647
2021-04-30,0.038286219479540064,0.03889057804053808,0.0006043585609980197,129,129,648
2021-05-31,-0.026828464596626453,-0.00329287231776363,0.023535592278862823,129,129,649
2021-06-30,-0.043993846299850044,-0.030957732431416085,0.013036113868433957,129,129,647
2021-07-31,0.03035732950184066,0.037188100367421206,0.006830770865580546,129,129,646
2021-08-31,-0.021859323080601213,-0.05355349801781416,-0.031694174937212945,129,129,645
2021-09-30,0.05211376918186711,0.07606435067040085,0.02395058148853374,129,129,647
2021-10-31,0.019025500424894745,-0.029115666020984497,-0.04814116644587924,129,129,648
2021-11-30,-0.059493128336478796,0.012980291852449172,0.07247342018892797,129,129,648
2021-12-31,-0.061263690661316546,-0.07951475720735042,-0.018251066546033874,129,129,646
2022-01-31,0.008242183530289392,0.0017683219957103547,-0.006473861534579037,129,129,648
2022-02-28,0.029493390993789968,0.051855049594065436,0.022361658600275468,128,128,644
2022-03-31,0.05015587702248315,-0.04963987486736781,-0.09979575188985096,129,129,649
2022-04-30,0.035269820436176845,0.03052928834113086,-0.004740532095045986,129,129,645
2022-05-31,0.013528022404619755,-0.11277049683956478,-0.12629851924418453,129,129,646
2022-06-30,-0.07564242485948663,0.0593863017009218,0.13502872656040843,129,129,646
2022-07-31,0.04377460100517615,1.9801688137301402e-05,-0.043754799317038844,129,129,649
2022-08-31,0.041010647811348735,-0.07457598571396451,-0.11558663352531325,130,130,650
2022-09-30,0.030213872698692384,0.12159865797477741,0.09138478527608503,129,129,649
2022-10-31,-0.03266202422411028,0.041499357620508305,0.07416138184461858,129,129,646
2022-11-30,0.017218314997907123,-0.05556398094109732,-0.07278229593900444,129,129,648
2022-12-31,-0.1077186797452771,0.048207514938816476,0.15592619468409358,129,129,647
2023-01-31,0.012288520437573447,-0.027526652426978833,-0.03981517286455228,130,130,650
2023-02-28,-0.0009778641658715198,-0.018859229282523964,-0.017881365116652444,129,129,649
2023-03-31,-0.00842813915104619,-0.012223487647798357,-0.0037953484967521655,129,129,648
2023-04-30,0.029531180123545855,-0.014911785947854524,-0.04444296607140038,129,129,649
2023-05-31,-0.0029440599220520863,0.09000489185192496,0.09294895177397705,129,129,647
2023-06-30,-0.0515596241737637,0.03691491332565868,0.08847453749942238,129,129,648
2023-07-31,0.028310363650684615,-0.032891764352233906,-0.06120212800291852,129,129,648
2023-08-31,0.017226008568387033,-0.050391596992999374,-0.0676176055613864,129,129,647
2023-09-30,0.017878567848086092,-0.04798516330551148,-0.06586373115359757,129,129,646
2023-10-31,-0.0186300047375334,0.08987322301857673,0.10850322775611013,128,128,642
2023-11-30,-0.0715270628638405,0.05273003881873933,0.12425710168257983,128,128,643
2023-12-31,0.05182409849766198,0.013986267269382607,-0.03783783122827938,128,128,644
2024-01-31,0.07807644758623902,0.09211350009274269,0.014037052506503667,128,128,644
2024-02-29,-0.0009093073465193252,0.046340621877524385,0.04724992922404371,128,128,643
2024-03-31,-0.007376648946387933,-0.06041005449238958,-0.053033405546001645,128,128,643
2024-04-30,0.022913047903252638,0.054904028268872536,0.0319909803656199,128,128,642
2024-05-31,0.011673558330369996,-0.011666709706600262,-0.023340268036970258,128,128,643
2024-06-30,-0.046749534933784545,0.02018106592910711,0.06693060086289165,128,128,643
2024-07-31,0.04538536084633439,0.03191335327515632,-0.013472007571178073,129,129,647
2024-08-31,0.005352285762969512,0.029780664385716454,0.02442837862274694,129,129,646
2024-09-30,0.03272270622635883,0.000862580645443832,-0.031860125580915,128,128,644
2024-10-31,0.03954827986630288,0.10077248732632797,0.06122420746002509,129,129,645
2024-11-30,-0.00552270832774393,-0.06735549027129369,-0.061832781943549756,128,128,643
2024-12-31,0.03553030723343366,0.057405028324604285,0.02187472109117063,128,128,642
2025-01-31,-0.007559433491363558,-0.04144605391303374,-0.033886620421670184,128,128,641
2025-02-28,-0.03461981809531474,-0.07776863089832853,-0.04314881280301379,128,128,641
2025-03-31,0.03709986716196222,-0.01043180594243541,-0.04753167310439763,127,127,639
2025-04-30,-0.005462042913270855,0.05349133233160823,0.058953375244879085,127,127,638
2025-05-31,-0.035385081000693125,0.018885178654170758,0.05427025965486388,127,127,635
2025-06-30,-0.017039670617850076,0.012389040729294674,0.02942871134714475,127,127,636
2025-07-31,-0.05623068405482812,0.012648961051081695,0.06887964510590981,126,126,632
2025-08-31,0.07505229938065847,0.05446380311976674,-0.02058849626089172,125,125,629
2025-09-30,0.05326923867215673,0.015985177419735663,-0.03728406125242107,125,125,626
2025-10-31,-0.003709253767055819,0.012004097818985147,0.015713351586040966,125,125,627
2025-11-30,-0.007752552618723858,0.0015184128867381194,0.009270965505461977,125,125,625
2025-12-31,0.03961197764013461,0.04884583453040724,0.009233856890272627,124,124,623
2026-01-31,0.019247970171375188,0.01594720269165553,-0.0033007674797196594,124,124,623
