date,F_ROE,F_ROA,F_GrossProf,F_FCFAssets,F_CFNI,F_Accruals
2006-01-31,-0.003913883709314916,-0.008366468646750874,0.01314795877225665,-0.008021833138865965,0.0010204213818405688,-0.008484778239885688
2006-02-28,0.0032109920121494266,0.0074140130791611365,0.007863196790155767,0.008571841414124756,0.002448336051172898,-0.013071488933033688
2006-03-31,-0.007937282120976477,-0.004333049084460519,0.0013680502623909126,-0.013211924568205243,-0.011363440941452372,-0.002161346104265256
2006-05-31,0.016117742613845305,0.01593937427960678,0.011265594755768767,0.01954104373291897,0.004255305278621063,0.009914794416335849
2006-06-30,-0.028581004849656866,-0.024669261166574547,-0.0018643547016504516,0.004334954660648149,0.004890369085144529,0.0208708382165966
2006-07-31,-0.011130428132958437,-0.022249549680405142,-0.018353499085835903,0.011894979524760041,-0.000986315637910698,0.0163247744782466
2006-08-31,0.00636880374240343,0.0030310296333595985,0.022417188627445038,0.0015819354910116788,0.006956630629533493,0.015525725002020862
2006-10-31,-0.011669309667634062,-0.007934762155873347,-0.020947410659240526,-0.0002975227398639979,0.0030222531196873598,-0.011050036770031059
2006-11-30,0.003064051840827909,-0.009255338742797922,-0.0005629209501976772,0.00465584768039048,0.010018193572947977,0.005683152283988883
2007-01-31,-0.0009315757556505495,0.0037562596491342,0.0035436351474825946,0.011724195826452039,0.008346272290478239,-0.0034959166752564835
2007-02-28,0.009249924615395467,0.0038555022114331403,0.005599280760788015,0.008640517636185622,-0.006395503460491269,0.0015820758530269829
2007-04-30,0.0033518022696666025,-0.001834213259227127,-0.002348362051622959,0.01626151766168686,0.011736393883868601,0.006938984397869417
2007-05-31,-0.008641564874612803,0.0025897116290311533,0.009745012887598905,0.010316245682025339,0.0023082219293140173,0.0033198417830299226
2007-07-31,0.003166179743446131,0.01394862816084588,0.007093991671462397,-0.0023531014161482303,0.008377933788120911,-0.008571687776836822
2007-08-31,0.011969772472271004,0.008812770783890596,-0.009175225760356058,0.009616900618913966,-0.0020382818034598155,-0.007019095594390623
2007-10-31,0.03543949109751571,0.03064840270154528,0.018064239794286924,0.021679136861087335,0.007841378457593168,0.006681524816209462
2007-11-30,0.00848073895195999,0.03041626606685123,0.007577762357966927,0.018672973859539407,-0.005738365629864475,-0.011731780162830718
2007-12-31,-0.028175345446324898,-0.04361742725810766,-0.017537995104401537,-0.01898048262596185,0.004343192251067614,0.007533840811466755
2008-01-31,0.006685564887117572,0.020815626043537913,-0.007640553326238832,0.011377626211266954,0.010633499665940942,-0.00012935555213675065
2008-02-29,0.02108659420562113,0.019854516016553837,0.009861719566655611,0.015797947278603192,0.024980116432701694,0.015715229869648357
2008-03-31,0.02264226321231732,0.015676156908038072,0.021003555015886598,0.005295030239333899,0.007682164811342332,-0.005329156320651736
2008-04-30,0.025105953929537368,0.029020882567035423,0.003363204807269385,0.01831615895559675,0.020709394169435336,-0.01702101446814276
2008-06-30,-0.010304422662294092,-0.012623710714726127,0.017910033861557914,0.016729587931205984,0.0024622181334264144,0.0414244468087057
2008-07-31,-0.015448363094601649,-0.006954976820660264,0.00669681599018402,0.012507276311532797,0.01370888849297312,0.013909769665499852
2008-09-30,0.05086753207407352,0.047211524366373686,0.08192079710187625,0.0054770583468986556,0.015796394703389477,0.002787861293505084
2008-10-31,0.03776600193993736,0.03696021976156104,0.013373431909189007,0.04799459973676587,0.016432214952817076,0.03429588592008141
2008-12-31,0.0033794190128517837,0.023118504534122057,0.012815412012491312,0.0222891832160238,-0.0009716869261072181,-0.009490633977692203
2009-03-31,-0.033576641888276804,-0.0936277540979771,-0.04874525783327088,-0.01977615157233284,-0.024268613362997543,0.010612729561061185
2009-04-30,-0.006263395260519659,-0.013325969986965204,-0.05855264248872247,-0.03134184525764075,-0.013356049972091569,-0.021698722973878537
2009-06-30,0.08886011117242308,-0.07114403191605062,-0.0663391405737078,-0.0426531083765042,0.011397038372685506,0.09435426876418121
2009-07-31,-0.008403420133343262,-0.04057970851593293,-0.03156227258179698,-0.020624066478806845,-0.0061622281016922575,0.021363541563922187
2009-08-31,5.1589053066354584e-05,-0.005680978430266055,0.014419688267815249,-0.005295842156168795,-0.003272489265037072,0.0027977784901861633
2009-09-30,0.01855583471267845,0.024777589389278595,0.01834543350309303,0.020764435478063285,0.010146962405191785,-0.003011171765978052
2009-11-30,-0.013316796313587703,0.006769305273046158,0.006575694125666803,-0.008300223525538171,-0.010987978339922926,-0.038128090732089386
2009-12-31,-0.001816174946104511,-0.012017325340881714,-0.012470905006233633,-0.011512439150090047,-0.00937256499999926,-0.0021210838294050266
2010-03-31,-0.0018032279322501357,0.001994651733305562,0.004168935979378972,0.0028142274014609156,-0.006858839747936725,-0.010313701333830541
2010-04-30,0.000816298495528868,-0.016875395060998832,-0.0036365508793144985,0.0006481853233801238,0.0152036131143274,2.0707183685082786e-05
2010-06-30,-0.001716327019444977,0.0010296833511203723,0.019013717275973015,0.021561930270775617,0.012052972987940357,0.01936383322252966
2010-08-31,0.00727450681056388,0.015504713540012455,0.018528228795549134,0.01825233199629174,-0.012296519208415582,-0.007880880514598856
2010-09-30,0.01399378692262897,0.010903335039808955,0.0016380011785713383,0.015221630478774319,0.00992946476225165,0.004722611941409629
2010-11-30,-0.025799317059488562,-0.015408428094704475,-0.03225701839732824,-0.01248966665079533,-0.008980525437898998,0.012804399641932203
2010-12-31,-0.013728933413288041,-0.011102370170130386,-0.0135356512645743,0.0015733742308313668,0.01842734099905026,0.01595044379396498
2011-01-31,0.011394411452984126,0.012586319574476597,0.02528759423245536,0.018779444551953524,0.004363720793156646,-0.010483236059479106
2011-02-28,0.003812152513596392,-0.0012413186655985241,0.010411060583258167,0.004707892071604472,0.008699793361669842,-0.015772227458370567
2011-03-31,0.015010848340256646,0.012247756958959008,0.016733899087874992,0.01594539034842446,0.012693697552461854,0.0031482816254156283
2011-05-31,0.01834832569894996,0.01398966038244306,0.010012228252754721,0.008817903296114713,0.0021666986352341273,-0.002712022971715765
2011-06-30,-0.002353688769271025,0.007556933709519795,0.0008728437852827606,0.0069439238949327055,0.007655165625551706,0.00602063134751888
2011-08-31,0.0016884492245804322,0.006295255039447015,0.029460855015350826,0.0019054683173849035,0.010635309240113536,0.008082399616108196
2011-09-30,0.08658867636083302,-0.07428405283830776,-0.06937126976547438,-0.060854023974404564,-0.057247436949369485,0.004757831237912277
2011-10-31,-0.0028530577842179224,0.003908487936563407,0.005633453894774886,0.007854361131303661,0.005573494431514645,-0.0020558337815949003
2011-11-30,0.009119680933767927,-0.012423813982216429,0.00027257044497340044,0.0034622851949539647,-0.000992695461887916,0.0051052993994845815
2012-01-31,0.0012601350619747612,-0.001959517344225302,0.007282659854595926,0.009279399727733707,0.006443285793647294,0.008339548594651192
2012-02-29,-0.00397188890326872,-0.00031988551745252766,0.005159136467961008,0.009948218429787653,-0.007551654397328078,0.005339273093958263
2012-04-30,0.0038645160765833214,0.000850553413843283,0.0030159371265420787,0.016997109747388266,0.007916244635213225,0.006609797426391187
2012-05-31,-0.01004601996088993,-0.007449256063377412,-0.006708191192684388,-0.0003662799340624044,0.007698037129576646,0.012040632938402136
2012-07-31,-3.8591537656250396e-05,0.0002228594509136872,0.007637271798763157,0.004670295624434318,0.002650246769315436,-0.00470752156663283
2012-08-31,0.0063226120637060595,-0.004027050502741308,-0.0016788158878261322,0.006643167417007144,0.007866634893044025,0.006143699776837399
2012-10-31,0.01790351719856175,0.019814555238048825,0.008082691135223266,0.021666452415698305,0.015447076169270213,0.000821178873951816
2012-11-30,-0.01228279299688008,-0.013223585326844107,-0.01659772921703262,-0.008642360903364805,0.005141848718303078,0.004058474519474277
2012-12-31,-0.013323404051945327,-0.012474827292386137,-0.0013825503098785843,0.000344826787254289,0.009254497371722209,0.0005305263520236428
2013-01-31,0.00833595215081357,0.0023421358327860645,-0.003012665213338518,0.009310962190063998,0.008365172457139924,-0.004798578924586717
2013-02-28,0.0034608079354340876,-0.004636731989695025,0.0002735678329011393,-0.0015375095490875249,0.003623270088419811,-0.003270106887460017
2013-04-30,-0.013854511656865657,-0.019326998654112873,-0.004810879082410421,-0.0013481709332284035,-0.002988438999233456,-0.0062865935941341326
2013-05-31,-0.001679686163209417,-0.018885218532424926,-0.002441871218910971,-0.011087923256932825,-0.011041286278496959,-0.0017059499330962999
2013-07-31,0.0003969218881928159,-0.0004984502978578366,0.004613690808002318,-0.005465087537453825,-0.006882051285469662,-0.012163102869062355
2013-09-30,0.005953801667133121,0.0034889784632028895,-0.008876394544084336,0.005794654728193231,7.593401322414373e-05,-0.0007158305518749283
2013-10-31,0.016439585690443674,0.002142739185037743,0.0020860087593914806,-0.006124489156988076,0.00585859070456754,-0.007249446193653473
2013-12-31,-0.004327295287682343,-0.008043523462816605,-0.011737654702086339,-0.003627626677435958,0.006610373792025347,-0.012757785750745043
2014-01-31,0.0020624028986869145,0.005143649132618527,0.008481517848797186,0.010853214765600062,0.003288058225985109,-0.004505872379276646
2014-02-28,0.009260082373984653,0.008631408621961939,-0.010170712189517941,-0.0007541487772558328,0.0003327404201123081,0.006481502928598847
2014-03-31,0.014240636075864427,0.007153410681072856,-0.01425148588417942,0.00935109652045079,0.010088146655637347,-0.0013206034647704897
2014-04-30,0.008152111294641658,0.009799961212162525,0.002254676512640833,0.011540912090715125,-0.005712390330828047,0.0010028212775276026
2014-06-30,-0.00392468813192047,0.0026869858581136316,0.0015540856850720063,0.010395292352285077,-0.00048196789753442507,0.012248275262991269
2014-07-31,-0.004799983373557366,-0.0052466218997023195,0.008631716460064894,0.0045528853213004025,0.0008843391313711271,-0.0001357123234433863
2014-09-30,0.01483160632080003,0.01377736862447846,0.012902049821659326,0.021663036171375258,-0.010725763909112083,-0.011494354687296038
2014-10-31,0.015764343308160095,0.00726049169984767,0.006063120666086885,0.0036753104651087165,-0.0004326212496747056,-0.007235894907441236
2014-12-31,0.02315100590184902,0.038671190142691034,0.02728230290781901,0.02515048024279664,0.012378309855579205,-0.021404456649986654
2015-03-31,-0.007250136765452778,-0.01877303262622368,-0.0078426072742043,-0.011295485718750114,-0.007769990285589793,0.010101258626512101
2015-04-30,0.0018104294728265293,0.009598065095597495,0.012559933097156653,0.006335167658164675,-0.010625976104335424,-0.0037145341263005154
2015-06-30,0.02472449858250294,0.03571016823001098,0.04241855775653634,0.041046902622420514,0.02154499265372315,0.0026613895128383847
2015-07-31,-0.0019608590732764566,0.0028130003898260494,-0.004467234567245619,-0.0014878278781101512,-0.005518654749993829,-0.01312503280626523
2015-08-31,0.017941212577158958,0.03194175688353232,0.027970370278544314,0.027851317995068316,0.005141425841211321,0.00396749905672214
2015-09-30,0.02289508229312002,0.015383525376786639,-0.006528981133326464,0.011158161386172358,-2.2120907211042873e-05,-0.0012470269643708454
2015-11-30,0.0043936356672525274,0.008012924074553208,0.012746609842030927,0.00022189129614982872,-0.018729142187722286,0.0016485139208105674
2015-12-31,0.14987222546387738,-0.0798908819927111,0.16266069193581628,0.1605190597264942,0.12075560911354732,0.11745431761009661
2016-02-29,-0.010372276963416763,-0.014788018794812993,-0.004529609182088001,-0.007142077532654917,-0.006281607472489126,0.008160362160465229
2016-03-31,-0.003830757877569358,-0.01745445328502698,-0.026417877507367987,-0.02299896143600668,-0.026843155425848163,-0.00875925243927197
2016-05-31,0.05287317201337358,0.07245134303482761,0.013483427843625849,0.009788231559787253,-0.008622164292130264,-0.03727828224076483
2016-06-30,-0.004851791064819887,-0.008635584185087253,0.004951052175375913,0.008965400264501176,0.006370898043594898,0.013125874575322875
2016-08-31,-0.0013757733987888418,0.001610174779059979,-0.010972247192520537,0.004571890879879411,0.011327465298935427,0.005746383359993931
2016-09-30,0.004710297064924512,-0.001360326253279684,-0.004145260497692354,-0.01565534001086033,0.011168144842320107,0.011531003283026121
2016-10-31,0.0009420780554069766,-0.011102339288918198,-0.010109094260713894,-0.013771136169694644,0.018933489916338885,0.007254434016929302
2016-11-30,0.002993661773495127,-0.0022918231487845785,-0.02948305322886681,-0.0012329959666945566,0.021829919254610503,0.0022528191032093504
2017-01-31,0.01622143736700337,0.019297639875961677,0.00564186001441894,0.017479808553293636,0.009365465609601931,-0.004869405828220756
2017-02-28,0.012660521055938224,0.012032044769206988,0.012275026997299848,0.011716757713830947,0.015154537523360503,-0.015085391540052433
2017-03-31,0.012677976621653212,0.01985686805873514,0.014047728167574252,0.015601832039524846,0.009137028863399243,0.003556678128817178
2017-05-31,-0.022289880166564097,-0.020368782548900885,-0.004717556991706912,0.004470080175474334,0.010994265509575964,0.01012023990351197
2017-06-30,-0.05996609515732898,-0.05536273202298872,0.009505370588153487,0.011050262137687514,-0.056178271329876114,0.014812776699910685
2017-07-31,0.02258718659761152,0.02790734497852598,0.0136505570074878,0.03203679484518661,0.009280118514801641,-0.0015909517489891365
2017-08-31,0.002141422508624164,0.002210736196288147,-0.004371418743843294,-0.003704464742193086,-0.015165813352727223,-0.005878514543086067
2017-10-31,0.01379376866872866,0.012934351359859556,0.022862675750467965,0.012586482611289074,0.006144137631877371,-0.00040783942707096205
2017-11-30,-0.0050785742162006205,-0.0001111648273809298,0.003434181005013748,0.0004214181450537171,0.009883388683506491,0.008800338590834657
2018-01-31,-0.0018905281521285414,0.004277619534465357,0.0351117625477943,0.032774084197118566,0.02041932614002872,0.007410262766515817
2018-02-28,-0.006056281704257666,-0.006418048626969465,0.015359660382970763,0.00044323960396459253,0.00425031614663143,-0.005058166082080151
2018-04-30,0.0419312285830354,0.0035151380687894473,0.03519967576787912,0.006753688927944167,-0.03343462840811601,0.021587557292556847
2018-05-31,0.0046828272038238,-0.0023685213617413037,0.017485790334339394,0.0032130789252267245,-0.015508666657404451,-0.0014032005543682183
2018-07-31,0.018546654366587294,0.020126374070777935,0.02938565777027108,0.023540478932143685,0.012144412128246573,-0.010342473934007487
2018-08-31,0.004688160020379074,-0.000929667116923393,0.002537265551954604,-0.004847575535195522,-0.012838957201105776,-0.006092922739932701
2018-10-31,0.017677716806844237,0.0159775246069215,-0.006897475119861149,0.025296965317435336,0.018019136958830922,0.014212061669795715
2018-11-30,0.031835626622192345,0.046311049733576026,0.03655538300786754,0.060993015986195664,0.026062013402638626,0.026620577402777984
2018-12-31,-0.005371221329431741,-0.01741900792421039,-0.022098216515389638,-0.006535920175834445,-0.0037204726304521374,0.0001452832812765259
2019-01-31,0.029853194470118218,0.017325436837850407,0.01636316961484905,0.02141170867117121,-0.01342431925647948,-0.009504852540487163
2019-02-28,0.006179761753406719,0.02855855285822856,0.011430662698665389,0.022437468137241193,0.011276370982413162,-0.004864677531421904
2019-04-30,0.02344511743187007,0.030210677763967797,0.03126942213977939,0.031634236398829146,-0.00040744823052381307,-0.008369833769079488
2019-05-31,-0.02055486307891885,-0.01720618627262989,-0.03546811251762592,-0.012393964389733392,-0.015769772663374565,-0.0034552964578930118
2019-07-31,0.020865356405031753,0.04709525932488884,0.023704448047674083,0.03274473637624633,0.01245335954352638,-0.007039219146499631
2019-09-30,0.021020366015276213,0.011833528971553181,0.013230635177282672,0.014941816348743987,0.001798503695040192,0.007700750828540369
2019-10-31,-0.038383090530603445,-0.03290482326357416,0.018980941206962677,-0.017352955594897523,-0.0232264498347612,-0.023795661583861503
2019-12-31,0.004960142610431852,0.016330850587855383,0.0015424353856891629,0.008676474804508724,-0.005577447239446611,-0.002081137708517023
2020-01-31,0.008619538216658118,0.010981296017669673,0.02414996155680653,0.016071571284608926,0.0055885769520606365,-0.013099492938694557
2020-03-31,0.0446485982943392,0.01959789750984689,0.3461725604025401,0.019261891155423677,0.002815207984085577,-0.3288580068637359
2020-04-30,0.026272038620364146,0.03551050645475784,0.028035068927434396,0.04258799094956994,0.01321447778210362,-0.015108219137457073
2020-06-30,0.031973897123205655,0.04450447021767776,0.03354062296396701,0.03002865344621065,0.020583376619779232,-0.02272369284830805
2020-07-31,-0.021362806134547635,-0.027418404501772874,0.0002879779798251811,0.005859227798242536,-0.027793031571410984,0.00254874055563431
2020-08-31,0.0018363590122006113,-0.005428878437250276,-0.004805734621951833,0.008246256361619637,0.004083642431701305,0.002796013195782921
2020-09-30,-0.008609752594583879,-0.007963288358307178,-0.00815066544225894,-0.013084185832588874,-0.013073757529909956,-0.013071150006153063
2020-11-30,-3.5393932747943e-05,-0.011688163005730771,0.005286777477486106,-0.0014153556853038,-0.007025412874584518,0.0016360324352792874
2020-12-31,-0.0038772989151974815,-0.03167714349636161,0.03403242733770385,-0.028971962523004907,-0.005342913850439619,-0.054956593482860444
2021-03-31,0.010792597129349588,0.027246455345710907,0.020446615628862443,0.01319219146758184,-0.011023770725080893,-0.0017991450576323106
2021-04-30,0.0026301795573628675,-0.010431876325994086,-0.010194136051314872,0.000979320355291042,-0.0067626053021342634,0.002366071748558917
2021-06-30,0.022317172387013227,0.04682837539598516,0.037376939109150784,0.02601384338521487,0.0041101452253498975,-0.0024719690569021215
2021-08-31,-0.012687716742886868,-0.023125202527736984,-0.027993866321375835,-0.006969902633454726,0.005342010257455284,-0.0018295600470203122
2021-09-30,0.01688032372427148,0.030927387295001663,0.02983048015072591,0.03495205590494498,0.005373663707824938,0.001692788559329854
2021-11-30,-0.006036754044583939,0.007533464285161648,-0.013503866886789069,0.014967230397805502,0.019294337775941493,0.011179981236872853
2021-12-31,-0.027894371029249077,-0.03992901371969069,-0.052021115292764264,-0.010274819018560463,0.023331117246574707,0.021137751045036936
2022-01-31,-0.0012014466742253996,-0.01546185529473442,-0.012145779655214428,0.005234865551276214,0.002881266153785728,-0.01563286923465126
2022-02-28,0.0170631701306213,0.016746789279591914,0.021729838213645915,0.02256807496137108,-0.016505106971431364,0.0021646909481311573
2022-03-31,0.02187607899094917,0.016636404036311427,0.0100772370751466,0.016642206422036968,-0.005133391850497888,0.017830474583123396
2022-05-31,-0.003036980186208682,0.013930173330499146,0.010331941590401239,0.01894764903322954,-0.002668486538684303,-0.008315546785452183
2022-06-30,0.014889519082629948,0.021571772889427715,-0.0003653564857578895,-0.005224361623911267,-0.016039465504384343,-0.03177534581782243
2022-08-31,0.005968383331236796,0.007661008482621842,0.01852898169705401,0.006302623402073132,-0.010497150820132459,-0.00785382463962711
2022-09-30,0.003992504666085056,-0.01051531409838355,-0.03869541682368585,0.011016841997821242,0.028035798519453176,0.028425755435415034
2022-10-31,0.011306245668879063,0.016515906924331046,0.02282455831720319,0.013661732127365142,0.007570196713097728,0.014727464031985923
2022-11-30,-0.0012758543525761001,0.004412050941854109,-0.0005813132621976871,-0.006955157249774635,-0.0032925848447377185,-0.00989026588955997
2023-01-31,0.009235599120048961,0.007411781298695991,-0.0015139872338325762,0.018714285326987736,-0.00023129307698722956,-0.005388842741298239
2023-02-28,0.03651628441475604,0.06603568853288752,0.05508912591941926,0.049751034094061314,0.022306637640723503,0.01773036583012718
2023-03-31,0.012281881338146934,0.01884762486407353,0.006919772974800125,0.01884585353621429,0.010119667917381938,0.010722423319340448
2023-05-31,0.00965587126886519,-0.005290407524497789,-0.0019131682432032143,-0.0110068370954967,-0.00037064070682485406,-0.0024475352297860103
2023-06-30,-0.013630771909746028,-0.01676141455823775,-0.018558191102350317,0.006323477006119141,0.01158015784577799,0.021328485259170173
2023-07-31,0.012306756591684051,0.022668658449907238,0.017664641968512758,0.012989782675390235,-0.006892806984902734,-0.00975709088383666
2023-08-31,-0.0020141300160961342,-0.0053102328874720245,0.010635021588263266,0.009058442866122014,0.008899934606021884,0.011199789708168977
2023-10-31,0.008597726210742479,-0.044566376396206225,0.0040359903023280685,-0.04055347634553978,-0.0364276583017904,-0.04050672939525611
2023-11-30,-0.02170629019089599,-0.02944003308972125,-0.014859178264979622,-0.029833214508080887,-0.009211564795528732,-0.007112806918954176
2024-01-31,0.023928676585516097,0.039927907208764934,0.04510759669375206,0.027240380039380722,0.02078059381302719,-0.007906727100180803
2024-02-29,-0.004702512092870856,-0.018592545932588814,-0.03167177970700451,-0.024019571865222765,-0.00040693621703152827,-0.0064276823417669104
2024-04-30,0.014676912368760998,0.0072149308748914245,0.0003650396460187916,-0.014403411677520812,-0.006105714988809689,-0.020217529641424897
2024-05-31,-0.005821700505209712,0.004971969992334074,0.02649856764506544,0.028456623871860362,0.02072627854388001,0.009014756002011527
2024-07-31,0.020210911523100554,0.026315167236828085,0.018572894830999647,0.04640928660047672,-0.008404756916137672,0.023499245942754616
2024-09-30,0.005771862274387058,-0.012366895593606249,0.0025859495505588456,-0.009432576047909452,-0.00731607413765307,-0.0045491773658994416
2024-10-31,-0.02333480395231427,-0.006520587483729454,0.005566888325607172,0.016881026075402948,0.031052650760219416,0.013469526425165385
2024-12-31,0.0033030228532088812,0.012989243725319163,0.003953109952097543,0.01642161034851146,0.023813853626752444,0.007379290473576057
2025-01-31,0.018672756364261266,0.021964723683217172,-0.010046108125079122,0.002901290092281114,-0.01397249684914557,0.0032633685657320784
2025-02-28,-0.006194487545820256,0.0203752490954226,-0.005861134584570993,0.007041655412565073,-0.004490407034636747,-0.016385872256386436
2025-03-31,0.01717832320070999,0.036491904322751546,0.04179040491420491,0.03963210005306465,-0.008261014265150274,0.005563937705356244
2025-04-30,-0.2113714962448075,0.22051414045921483,0.01868019103352924,-0.1952341116734711,-0.20078130711362882,0.011333673925464735
2025-06-30,-0.009391184117571354,-0.00728499979228207,-0.0006438635879198705,0.001538855619521131,0.007991289180845382,-0.0033313335466439095
2025-07-31,-0.005955354479401025,-0.01015331701272083,-0.014800274494294208,-0.0014635465032488242,0.022077158721899814,0.012483891382442956
2025-09-30,0.010190941360288449,0.013109707247530836,0.0105112809117255,0.034754416615367226,0.006230301637119195,0.013836807693901304
2025-10-31,0.017918189759157863,0.015526166160756368,-0.0028534662806746006,0.017936871051582835,0.013811421839038844,-0.0021196164780344605
2025-12-31,-0.001395409461626359,0.017822556523643143,-0.04494894415583654,0.0009016884033709802,-0.013163193044266278,0.012259921109642753
