date,F_BP,F_EP,F_DY
1992-04-30,,,-0.02164121887030443
1992-05-29,,,0.06844577815964435
1992-06-30,,,0.0017326088033582723
1992-07-31,,,-0.0021623898651950794
1992-11-30,,,0.02334027804696691
1993-01-29,,,0.01955962749949102
1993-02-26,,,-0.029965309056706017
1993-03-31,,,0.025249593885028402
1993-04-30,,,-0.04887277063606315
1993-05-28,,,0.039422066947687996
1993-06-30,,,-0.005800844725338306
1993-07-30,,,-0.0035540843590283894
1993-08-31,,,0.02345515198760652
1993-09-30,,,-0.02266921695515175
1993-10-29,,,0.031149298674100906
1993-11-30,,,-0.010120544983347034
1993-12-31,,,-0.022164050821030543
1994-01-31,,,-0.013855699647789018
1994-02-28,,,-0.012191289838352007
1994-03-31,,,0.05705709290859025
1994-04-29,,,0.014970832685375248
1994-05-31,,,-0.02743297372380319
1994-06-30,,,0.011617205297832042
1994-07-29,,,0.016526457649779593
1994-08-31,,,0.022900886692486612
1994-09-30,,,-0.020485060757835245
1994-10-31,,,-0.018613199480071656
1994-11-30,,,0.02198750007906974
1994-12-30,,,0.021201371362969693
1995-01-31,,,-0.007914151159235966
1995-02-28,,,0.0025598468939822747
1995-03-31,,,0.002954407032896009
1995-04-28,,,0.04440645123434046
1995-05-31,,,-0.03496438583236958
1995-06-30,,,-0.027265309864204685
1995-07-31,,,0.006849396407286085
1995-08-31,,,0.06637921840955435
1995-09-29,,,0.017585389113378584
1995-10-31,,,0.026052334074913565
1995-11-30,,,0.05588870294370214
1995-12-29,,,0.005526845449973717
1996-01-31,,,-0.029301380019576165
1996-02-29,,,0.0007252273146139115
1996-03-29,,,-0.05493666618871232
1996-04-30,,,-0.007253552183838181
1996-05-31,,,0.03465151658520683
1996-06-28,,,0.01942233107126709
1996-07-31,,,-0.01909997608890233
1996-08-30,,,-0.0015235973749788828
1996-09-30,,,0.006060127490245183
1996-10-31,,,0.0004977959854075009
1996-11-29,,,0.03907226098138235
1996-12-31,,,0.018018879437167498
1997-01-31,,,0.01786085885641288
1997-02-28,,,-0.010120280598010414
1997-03-31,,,-0.06267379462795421
1997-04-30,,,0.002655931552334345
1997-05-30,,,0.040118971153039376
1997-06-30,,,-0.02348058183485824
1997-07-31,,,-0.007379060524766397
1997-08-29,,,0.04749061606886882
1997-09-30,,,0.020518008872848756
1997-10-31,,,0.040592940661747734
1997-11-28,,,0.03623765934350122
1997-12-31,,,-0.027117237438885774
1998-01-30,,,-0.06912345040172083
1998-02-27,,,0.004715282349630201
1998-03-31,,,-0.07071911157370506
1998-04-30,,,0.0308269783617705
1998-05-29,,,0.03383408880649956
1998-06-30,,,0.006591792542672219
1998-07-31,,,0.039566499247751824
1998-08-31,,,0.02479157314020297
1998-09-30,,,-0.05547082305278532
1998-10-30,,,-0.01905690851864454
1998-11-30,,,0.07025098903987984
1998-12-31,,,-0.042522521879043915
1999-01-29,,,0.0018100304450005267
1999-02-26,,,-0.00015805991839242667
1999-03-31,,,0.08727848818687707
1999-04-30,,,0.07555607477688031
1999-05-28,,,-0.048210209387795425
1999-06-30,,,-0.04185491072468911
1999-07-30,,,0.007899476019948275
1999-08-31,,,-0.09598221309607222
1999-09-30,,,0.014049471657638347
1999-10-29,,,-0.08393971436176796
1999-11-30,,,-0.1016064477844949
1999-12-31,,,0.0023605775987977085
2000-01-31,,,-0.1984935686667768
2000-02-29,,,0.03686024611418298
2000-03-31,,,0.10216155609688889
2000-04-28,,,0.08655824313209842
2000-05-31,,,-0.0767787207978875
2000-06-30,,,0.09015910193236369
2000-07-31,,,-0.00403357053336259
2000-08-31,,,0.04387854141381571
2000-09-29,,,0.008612933466877016
2000-10-31,,,0.03608476594578981
2000-11-30,,,0.027137271627336784
2000-12-29,,,0.030074647759694272
2001-01-31,,,0.02775122250783846
2001-02-28,,,0.019937638770465428
2001-03-30,,,-0.0432623597709141
2001-04-30,,,0.05157483149488874
2001-05-31,,,0.06798964379495884
2001-06-29,,,0.041346927600013586
2001-07-31,,,0.053686776801465406
2001-08-31,,,0.028114908780354775
2001-09-28,,,-0.055941902529863176
2001-10-31,,,0.00573083699471684
2001-11-30,,,-0.006355904704606764
2001-12-31,,,-0.02741072229511772
2002-01-31,,,0.029524183473359025
2002-02-28,,,0.034421786257557624
2002-03-28,,,0.015996940316051703
2002-04-30,,,0.027141725101085045
2002-05-31,,,-0.028866209155244647
2002-06-28,,,-0.025757106335327004
2002-07-31,,,-0.0016136394237119545
2002-08-30,,,-0.0706589731963116
2002-09-30,,,-0.03184539942661612
2002-10-31,,,0.07520400279297038
2002-11-29,,,0.022697977379246947
2002-12-31,,,-0.015704335289873667
2003-01-31,,,-0.027397818468711775
2003-02-28,,,-0.008859393306260016
2003-03-31,,,0.062194982796399734
2003-04-30,,,0.054722047628563364
2003-05-30,,,0.014972532533189479
2003-06-30,,,-0.01540900834243613
2003-07-31,,,-0.036030152108895964
2003-08-29,,,0.0017004418345730847
2003-09-30,,,-0.03416482887747494
2003-10-31,,,-0.0006763595516664014
2003-11-28,,,0.043656813223442836
2003-12-31,,,0.053236917433356123
2004-01-30,,,0.012500189685989666
2004-02-27,,,-0.00649969748768776
2004-03-31,,,-0.04851190050720727
2004-04-30,,,0.03326433645787321
2004-05-28,,,-0.020071421755196363
2004-06-30,,,0.013680907188002137
2004-07-30,,,0.04041513529290749
2004-08-31,,,-0.042254384511476895
2004-09-30,,,-0.007893231994449593
2004-10-29,,,-0.0038565313112276095
2004-11-30,,,0.009779849590124214
2004-12-31,,,-0.025059041221437754
2005-01-31,,,-0.012045561049430616
2005-02-28,,,0.0023884397190795242
2005-03-31,,,0.04540129075081733
2005-04-29,,,-0.0023856246358692455
2005-05-31,,,0.017637544629122072
2005-06-30,,,0.0008455642511231154
2005-07-29,,,-0.017903305968636055
2005-08-31,0.0005559576525877349,-0.0007710378133913738,-0.02038524656176365
2005-09-30,-0.015773097318901363,-0.004050428337986821,0.004836245216956699
2005-10-31,-0.0013652221453051075,0.004142931136587202,0.0021385460991020996
2005-11-30,0.009215832956329655,0.006928120508526843,-0.009867325118841334
2005-12-30,-0.003357636837791833,-0.00354465668202545,-0.02364069102281478
2006-01-31,0.01453128417752324,0.02054444213604626,0.030311564598270266
2006-02-28,-0.01614626836486046,-0.012055103463977524,-0.010694516469814813
2006-03-31,0.00019101571271781044,0.0054501474491301235,-0.0016481400334051976
2006-04-28,0.019848957528726566,0.008875938063061535,0.012233242927490243
2006-05-31,0.0012824201000694365,-0.005327473984280045,0.02846620358756073
2006-06-30,0.04091497871070485,0.03862423669244557,0.06317759228721029
2006-07-31,0.026751377027006706,0.011991686786316185,0.03953142742780792
2006-08-31,-0.00836923459764732,-0.011764784952805873,0.0049520712862973285
2006-09-29,0.027688618625776686,0.027300168049281565,0.015036889228839972
2006-10-31,0.020952206903559492,0.01162908841101128,0.009588694184745308
2006-11-30,0.018458067189787236,0.017716408276119602,0.015395702930852538
2006-12-29,-0.012836942454598533,-0.004656986933990616,8.56299038779762e-05
2007-01-31,0.004720165796529581,0.000932085426748254,-0.012104849689938128
2007-02-28,0.0097763684639297,0.012725988162161101,-0.005103754857994521
2007-03-30,0.0066903889627240865,0.012130185479973465,0.012601363294868443
2007-04-30,-0.005994983068309003,-0.006999151896463288,-0.026334160235370923
2007-05-31,-0.004607083415216543,0.00656801617110199,-0.03371520659241753
2007-06-29,-0.030977680244399525,-0.008133398209098856,-0.003495066757419195
2007-07-31,-0.009252499306632453,-0.00700543542146656,0.025304868559455157
2007-08-31,-0.026016781891234488,-0.015422647975777214,-0.010072472949229722
2007-09-28,-0.033844133075761035,-0.03535886609562359,-0.028193871750365983
2007-10-31,-0.01851597221699225,0.008838536965786126,-0.01980451297248146
2007-11-30,-0.005175923136284884,0.0062010941529792194,-0.028923287453362
2007-12-31,0.05957893605937656,0.05462924512020899,0.030593672043493315
2008-01-31,-0.021888949444979565,-0.015535660276358214,-0.05301277527842386
2008-02-29,-0.007386288196047002,-0.01867909802725182,0.024944557188421285
2008-03-31,-0.029235168308800637,-0.011826553437117138,-0.03659624672270137
2008-04-30,-0.024487590333736733,-0.0038316448354770716,-0.04232212792840434
2008-05-30,-0.05692278531376779,-0.025140125443714634,-0.05909022438420044
2008-06-30,0.03897695875680284,0.02286734628758215,0.09396341806633066
2008-07-31,0.02037785110466854,0.0018119169013073796,0.003695661861101769
2008-08-29,0.04397150238518754,0.003984505696447788,0.10082414355315766
2008-09-30,0.01258367445240921,0.013302491158195956,0.06022477118981581
2008-10-31,-0.010306912675687105,-0.017633775157730014,-0.02575598107839025
2008-11-28,0.05035728472615861,0.032069463359294274,0.04753919205748912
2008-12-31,-0.025501994340032738,0.03172538157372347,-0.04519950902572786
2009-01-30,-0.034569903271292834,-0.020313659984000518,-0.02959019579950309
2009-02-27,0.0010316901551831181,0.004392830802081957,-0.008703792912950897
2009-03-31,0.09173670792201213,0.11906094282500387,0.04501599622728558
2009-04-30,0.03192617372748081,0.0347107686611185,-0.03992944952475037
2009-05-29,-0.02217013881394874,-0.0155119412092933,0.02671612491331444
2009-06-30,0.08902516829759247,0.09214159985326663,0.003177937463974323
2009-07-31,0.05424166386385637,0.0354699432841559,0.020283780731521386
2009-08-31,-0.001864952084064099,-0.010809773348298267,-0.004954525064379739
2009-09-30,-0.028357483888806448,-0.03409871064132562,0.0006119179139508595
2009-10-30,-0.007165414805210497,0.006296846929986215,0.01176794920204751
2009-11-30,-0.00852573565302614,-0.0006447117902159405,0.00526913170569486
2009-12-31,0.03919718514376613,0.03789536567251554,-0.007217610969037374
2010-01-29,-0.018378920034801682,-0.012089071332560833,-0.007446431430133529
2010-02-26,-0.016535890646021213,-0.011530157262086393,0.0030013412629847636
2010-03-31,0.0027165251014348787,-0.004817688568604719,0.010120820870407485
2010-04-30,-0.0005024390833230571,0.0022670814930960473,-0.008344106477088699
2010-05-28,0.005147942303967791,0.0006840894607553355,0.01909932285332059
2010-06-30,0.006244804141994659,-0.0027984960377529094,0.01908255640024612
2010-07-30,-0.00546228168928941,-0.009878334067469574,0.01547351248235581
2010-08-31,-0.03189499409794737,-0.004517821969637598,-0.014168671079479361
2010-09-30,-0.018210400574776988,-0.013677788544958883,-0.008013610238224025
2010-10-29,-0.025465996430550544,-0.022224277238262962,-0.02883654128801618
2010-11-30,0.03884723842069468,0.021432150336879965,-0.004792092319306558
2010-12-31,0.02138269141965793,0.021630214483403735,0.023246334104892505
2011-01-31,-0.01294337057996776,-0.017392736659089983,0.008682104278370129
2011-02-28,-0.01740184501461595,0.0029518592512894713,-0.00622379404769997
2011-03-31,-0.016950724648833508,-0.004047617594169224,0.026366889539745232
2011-04-29,0.0458611164865623,0.04670384623614531,0.09642656439743158
2011-05-31,-0.012116982716071867,-0.005187503666806339,-0.0008324860877823859
2011-06-30,-0.006754831918183712,-0.013839966740756462,-0.015568292989381883
2011-07-29,-0.03411361107200029,-0.020432565271176567,0.03467061921744165
2011-08-31,-0.019646710189274177,-0.016222003226420978,0.03259940441174686
2011-09-30,0.08872252510945025,0.07446455044445364,-0.01909930093632739
2011-10-31,-0.01159469733083551,-0.0018127738780098863,-0.0014570409924966094
2011-11-30,0.030243725046972824,0.015126645818040473,0.039607076897498227
2011-12-30,-0.0007054636457337685,0.02142791212202147,-0.02186158202128046
2012-01-31,0.004973935985822048,0.008247699342910059,-0.011169889909264076
2012-02-29,-0.009289975155062871,-0.007158984008324758,0.011086403487444314
2012-03-30,-0.01903288529084185,-0.019686435174191223,-0.0012335963491392655
2012-04-30,-0.007713456509801125,-0.013578622036365416,-0.0049055246713356065
2012-05-31,0.012501490841266207,0.009472300951815556,0.025116321644285473
2012-06-29,0.016345147334553285,0.004308501259529132,0.03788877947927799
2012-07-31,-0.0043164116511909476,0.006468347647693894,-0.019703333105723895
2012-08-31,0.01143076762258378,0.014412410242729084,-0.006528444966658215
2012-09-28,0.03429832424782671,0.028706924563329562,0.0017361292601587035
2012-10-31,-0.019687562459531845,-0.0071366010917806744,-0.02069953293540445
2012-11-30,0.017988044658158564,0.01644470792053259,0.005925265772816721
2012-12-31,0.013894165093173802,0.010627949621665148,0.016673944168003392
2013-01-31,-0.003760321392078103,0.004172343607814478,0.0010685761176987985
2013-02-28,-0.0034345864260990414,0.0042265542265648645,0.02265989472172627
2013-03-28,-0.00013319147493793745,0.009164491409853495,0.036735017968879465
2013-04-30,0.00733860363201401,0.03541707147824815,-0.026496244399808105
2013-05-31,0.0006833786600761605,0.012141002810907273,0.010287873912730689
2013-06-28,-0.0008550428310362262,-0.001424101962961312,0.0022903508561026853
2013-07-31,-0.009277730565344824,0.0008638774852650459,-0.024926269380250287
2013-08-30,-0.004457809476773426,-0.002477800954249383,0.002399397390320454
2013-09-30,0.005580923593770597,0.0013031424791462715,0.010142172214740008
2013-10-31,-0.010002728338062428,0.004345876334140117,-0.031163500024750504
2013-11-29,0.004434541182003145,0.016130007965145323,0.0016340783671356593
2013-12-31,-0.007902062398303215,0.008180063066029744,0.01575288859572783
2014-01-31,-0.010101716715539368,-0.005638532978458725,-0.0016938255091432652
2014-02-28,0.04754737077524364,0.02842668842703216,0.017745841541417028
2014-03-31,0.018946954811385204,0.0026778798766094432,0.021986514587831553
2014-04-30,-0.016342803213339994,-0.0025981276568002275,-0.0024725087392334123
2014-05-30,0.01452095424520523,0.0196956199197909,0.012699235009276494
2014-06-30,-0.006412659451182818,-0.005397951081873097,0.004861583249695503
2014-07-31,0.003443748511316319,0.0054023567096958755,-0.0014784503656860015
2014-08-29,-0.026406290617987334,-0.007505986342220158,-0.01453750191506659
2014-09-30,-0.006435011007994821,-0.009769419140490558,0.03186697404595144
2014-10-31,-0.03629472110129017,-0.02099495490466178,-0.015305625307982296
2014-11-28,0.006443838105782422,-0.0027920276584858447,0.0023072931554794576
2014-12-31,-0.00969866853908922,-0.014470108515014634,0.014045218236851781
2015-01-30,0.002209836653640017,0.0017886522180058373,-0.034159212912405666
2015-02-27,-0.0029530578418961676,-0.0018691399351157528,-0.006987157326480965
2015-03-31,0.03818167561932332,0.035337141123671735,0.006706430588024956
2015-04-30,-0.01739584047445328,-0.022576568481333752,-0.021853602612366303
2015-05-29,-0.008035511150144007,-0.001404642081483807,-0.01488084201679022
2015-06-30,-0.03163307672852257,-0.02096750899010049,0.014703810993283748
2015-07-31,0.0063293406179012746,0.0041418315035353995,-0.007050014184748231
2015-08-31,-0.02482713281171613,-0.01364073993605653,-0.00027266889811231043
2015-09-30,-0.008525315811579212,0.007421887585261383,0.011154363566045114
2015-10-30,-0.000824052680600871,0.0068155760073084085,-0.009768178412837714
2015-11-30,-0.015905198514201618,-0.028202384580331332,0.0033259879375388407
2015-12-31,0.13385747382358076,0.10247463663049691,0.02620699454507342
2016-01-29,-0.001315431192882366,0.0031870689791535746,0.016442363606730216
2016-02-29,0.02531749134906293,0.02046772195179379,0.00799224595662787
2016-03-31,0.044030156516095764,0.04455166263301236,-0.004213281725543354
2016-04-29,-0.02494534913364046,-0.030931329666272368,-0.02599939117007696
2016-05-31,0.029353076395866692,0.016569811495404003,0.08493720302669541
2016-06-30,0.0007442807855241734,4.474701863996233e-05,0.010568474908701171
2016-07-29,0.014708075342389295,0.026722371781601216,-0.0009315252620793451
2016-08-31,0.005915322029647922,0.0050299214311054835,0.0030192484166419206
2016-09-30,0.025030954136011793,0.015415308897916327,0.018125618611945022
2016-10-31,0.04529919547166951,0.048889045273980844,-0.00677846056878402
2016-11-30,0.01598216148664699,0.0015998273104013581,0.01394566953172014
2016-12-30,-0.021158982225756302,-0.0019066165470182847,-0.02320351496542412
2017-01-31,-0.011297497747162686,-0.007764297468389893,0.015542808135606025
2017-02-28,-0.015073885965626557,-0.017562705240074923,-0.0218349794946787
2017-03-31,-0.01798263452982426,-0.020643347638505685,-0.003812075120831488
2017-04-28,-0.04207861255012629,-0.037725366220375374,-0.022504436209346144
2017-05-31,0.02760992045374988,0.014329941053984585,0.024084599588736832
2017-06-30,0.05737815668675409,0.04989592805820757,-0.003024421404625912
2017-07-31,-0.014174892214154473,-0.009355819600225895,-0.018675500051564785
2017-08-31,0.027360338028979622,0.03611728496060891,-0.004751543366098777
2017-09-29,-0.024543134304983165,-0.01888566392835646,-0.03106041777875511
2017-10-31,0.004638672493827337,0.010150139162581472,0.019585748852777186
2017-11-30,0.008969742742577124,0.015202584192241549,0.0057324473861030045
2017-12-29,-0.04106784433347936,-0.017435105296066802,-0.021753900727250166
2018-01-31,-0.028137725522095782,-0.0005200786072211971,-0.03825275583184799
2018-02-28,0.010350213334520708,0.006530445204530363,0.010066197900969655
2018-03-29,0.02287367503006171,0.0018459854673139528,0.023485910311908678
2018-04-30,-0.03693063094002958,-0.00566379450607634,-0.018887545629809786
2018-05-31,0.006092505022682463,0.018454118613408833,0.03612019579776308
2018-06-29,0.014247133656488286,0.007662384860847776,0.002507801098443209
2018-07-31,-0.05838000010117766,-0.031705502467142196,-0.0178686209060545
2018-08-31,-0.008443310064303808,1.883475218822899e-05,-0.006525931316874293
2018-09-28,0.01718370805111573,0.0035015923915746178,0.022236312511229733
2018-10-31,-0.027207786703285487,-0.022379344954404405,0.013612194843425386
2018-11-30,-0.06331402197648175,-0.044573554837724044,-0.042035879770670956
2018-12-31,0.04327692512132342,0.0326949457952712,0.04349659408399076
2019-01-31,-0.03281949391780388,-0.005783115474253711,-0.008486929956119618
2019-02-28,-0.02234710777201101,-0.0468613439355096,-0.020353111491008154
2019-03-29,0.0025253519668822014,0.005831045274212056,0.0030093885391920053
2019-04-30,-0.04428830273311963,-0.06433011464943313,-0.0288312744626108
2019-05-31,0.013041231381633406,0.011440409673031948,0.010207494414842047
2019-06-28,-0.020264386060110297,-0.0024990615039324933,0.003828487165954247
2019-07-31,-0.07102418463735531,-0.06503887250206596,-0.05331037640924539
2019-08-30,0.0593186279383216,0.04581849985958642,0.07183961488406881
2019-09-30,-0.015648651220664195,0.0020055239687532724,-0.015229808864860868
2019-10-31,0.015996622537186332,0.02325004138494359,0.03118580206756095
2019-11-29,0.02235993552437345,0.017050725997135637,0.012447543821719382
2019-12-31,-0.05362589495148347,-0.05349371850763803,-0.024399202676466482
2020-01-31,-0.0323089559800484,-0.02591953686568456,-0.03675905708769031
2020-02-28,-0.14439758677782583,-0.08112043366044489,-0.11824442667483095
2020-03-31,0.3236766358597861,0.3399617275021719,0.03975551740367225
2020-04-30,-0.052055300980200406,-0.03406395222216853,-0.039936660532695026
2020-05-29,0.01577612316145787,0.02564605867361204,0.012322361649108712
2020-06-30,-0.04591576265002123,-0.042071008746706266,-0.052011809818826485
2020-07-31,-0.011023095071497527,0.02927915320069057,-0.0013314566427278796
2020-08-31,-0.022991540744463957,0.0032458691352292186,-0.013212931706360287
2020-09-30,0.031184758958607884,0.021818979335158077,0.029575449201256376
2020-10-30,0.0522156834623311,0.08320738936063016,0.0626601928884773
2020-11-30,0.011395150548452693,0.01629688480615655,0.006736573544288672
2020-12-31,0.016676684705120952,0.08100730297096925,0.038628382217930156
2021-01-29,0.05784509888364173,0.05382828256366524,0.026945127892980834
2021-02-26,0.02461471287636747,0.02488511262325204,0.0010320559988864011
2021-03-31,-0.00857630437245313,-0.012371696579295932,-0.006906860307713633
2021-04-30,0.03931650238425059,0.034352377083885555,0.021873333101353337
2021-05-28,-0.035964229564373076,-0.01813518920065995,-0.012492069267196744
2021-06-30,-0.05015395047284618,-0.05345869443499469,-0.030795840944961756
2021-07-30,0.021259132500806042,0.03844747905978342,0.010179574620783137
2021-08-31,0.0509496862740266,0.034241073353869264,0.019980561983183456
2021-09-30,-0.017235144248058554,-0.019018905240704397,-0.03337987439950587
2021-10-29,-0.011932724794825503,-0.005542750848148755,-0.020797794592895352
2021-11-30,0.02277197233200514,-0.006575927905903986,0.020567058880591696
2021-12-31,0.09952638906749102,0.07751363101725897,0.0870423085908921
2022-01-31,0.02818051731265095,0.0340030643415731,0.005529906829929927
2022-02-28,-0.02123138169626468,0.02491115889982034,0.017508473703715
2022-03-31,0.011973908324399679,0.010735010790020455,0.02274417540062621
2022-04-29,0.04116715662625074,0.014723120139159166,0.02401298470467066
2022-05-31,-0.03406813640514021,-0.04344160138305833,-0.037161995112684476
2022-06-30,-0.005556387505491894,-0.005935944848009064,-0.032129993695488135
2022-07-29,0.012398615335729557,0.02628282687708713,0.010105609456904335
2022-08-31,-0.023386454929754802,-0.0031147041471668857,-0.03592140282239646
2022-09-30,0.045597002035350775,0.027332117137756753,0.012924700673366957
2022-10-31,0.011699193356131316,-0.023093094484670527,0.01907248443393833
2022-11-30,0.003076787673828331,-0.005977338144266688,-0.012433215869519613
2022-12-30,0.04350581110024705,0.025948461156287225,0.03003745220765036
2023-01-31,-0.03708677590767154,-0.006212711255308034,-0.03158273107382081
2023-02-28,-0.0946085311994985,-0.06869178787277283,-0.06156149515076101
2023-03-31,0.0010531018178317484,-0.018292566610877227,0.000957151603806525
2023-04-28,-0.05661838244927488,-0.0314107215173977,-0.04995830368363332
2023-05-31,0.01601184813379551,0.014604472878730512,-0.0007216915499031334
2023-06-30,0.03474207505606293,0.033027343312626495,0.035495290761486
2023-07-31,-0.010892753019553014,-0.009575557114818372,-0.04270405122238994
2023-08-31,0.012781596313110113,0.016057556597069728,-0.013808457187065457
2023-09-29,6.265908839819118e-05,-0.009148437264675964,-0.007426328538436916
2023-10-31,0.021327677174282883,0.03307754620415794,0.03639954891032414
2023-11-30,0.03483001722732322,0.038901183755748275,0.02766109983461605
2023-12-29,-0.024803298825952454,-0.01928248581607489,-0.03487760009628738
2024-01-31,-0.0407602337107693,-0.02191385653814466,-0.05216453436343319
2024-02-29,0.041937837324773936,0.03769069173238758,0.029183340639252566
2024-03-28,-0.006411216674711728,0.00011095342221938143,0.004356733963911889
2024-04-30,0.008865492064537017,0.01604359780036124,0.015191951480994025
2024-05-31,-0.03407976068834431,-0.034144467380802464,-0.001372928176973322
2024-06-28,0.05930584760009089,0.05478267012576135,0.05624200335440584
2024-07-31,-0.04597054922918997,-0.019144570822345563,0.0057091021392521694
2024-08-30,-0.01408818913454348,0.004985562579540714,-0.007412143944608856
2024-09-30,0.008983443388079358,-0.0006307558564395636,0.006046548296147373
2024-10-31,0.0083020154061626,-0.006867589102740379,0.0134199497020248
2024-11-29,-0.011498907889682657,0.00749086431511789,-0.026267107797915135
2024-12-31,-0.01732456293522433,-0.003036766465217139,-0.015918916456654282
2025-01-31,0.001188573611480715,0.006018567281387895,0.025126105565709267
2025-02-28,0.0020508979706229946,-0.016198590716914367,-0.00434612338577494
2025-03-31,-0.06178719906904798,-0.04596293827486556,-0.07473441640003599
2025-04-30,0.18409941237897753,0.18834153503907966,-0.018159525963335407
2025-05-30,0.08388765605153217,0.08535259155697686,-0.012052906077495026
2025-06-30,0.01816770133685515,0.012139870739845593,0.0070248423971925305
2025-07-31,0.048449496126854244,0.03889188002568934,0.05437173879390878
2025-08-29,-0.005529214831443337,0.00130592705971142,-0.039403375302202066
2025-09-30,-0.012517021145783038,-0.005518341532996672,-0.03298226003578542
2025-10-31,0.03676695900019553,0.028692594487609337,-0.007113873728643506
2025-11-28,0.01546308698477018,0.022970465926940013,0.008857230772838894
2025-12-31,0.050827015162269715,0.03206450737355613,0.028176044277058304
2026-01-30,-0.001249149895054722,0.0006992596965445207,-0.008315458412563856
